Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL,Settled PL Clean,Signed Amount,Cumulative Position,Cumulative PL,Time Diff,Prev Side,Is_Toxic
USD,2025-09-11 12:45:00,903773,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17045,10.44,10.44,100000.0,-17348000.0,20412.15,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903793,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17045,11.68,11.68,200000.0,-17148000.0,20423.83,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903807,Buy,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17045,-208.18,-208.18,300000.0,-16848000.0,20215.65,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903829,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17042,-55,-55.0,100000.0,-16748000.0,20160.65,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903847,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1704,-53,-53.0,100000.0,-16648000.0,20107.65,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903865,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1704,-43.64,-43.64,100000.0,-16548000.0,20064.01,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903880,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1704,-1.54,-1.54,100000.0,-16448000.0,20062.47,0 days 00:00:00,Buy,False
USD,2025-09-11 12:45:00,903755,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17043,-143.58,-143.58,100000.0,-16348000.0,19918.89,0 days 00:00:00,Buy,False
USD,2025-09-11 12:50:00,904214,Buy,CFD,Metals,XAU/USD,USD,156.0,3631.8,"-1,945.68",-1945.68,156.0,-5050.0,-427951.66,0 days 00:14:00,Sell,False
USD,2025-09-11 12:50:00,904202,Buy,CFD,Metals,XAU/USD,USD,100.0,3631.78,"-1,234.88",-1234.88,100.0,-4950.0,-429186.54,0 days 00:00:00,Buy,False
USD,2025-09-11 12:50:00,904182,Buy,CFD,Metals,XAU/USD,USD,156.0,3631.7,"-1,923.48",-1923.48,156.0,-4794.0,-431110.02,0 days 00:00:00,Buy,False
USD,2025-09-11 12:50:00,904170,Buy,CFD,Metals,XAU/USD,USD,100.0,3631.7,"-1,233.00",-1233.0,100.0,-4694.0,-432343.02,0 days 00:00:00,Buy,False
USD,2025-09-11 12:51:00,904266,Sell,CFD,Metals,XAU/USD,USD,13.0,3627.52,—,0.0,-13.0,-4707.0,-432343.02,0 days 00:01:00,Buy,True
USD,2025-09-11 12:51:00,904234,Sell,CFD,Metals,XAU/USD,USD,9.0,3627.44,—,0.0,-9.0,-4716.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 12:51:00,904252,Sell,CFD,Metals,XAU/USD,USD,13.0,3627.5,—,0.0,-13.0,-4729.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 12:54:00,904337,Sell,CFD,Metals,XAU/USD,USD,20.0,3631.37,—,0.0,-20.0,-4749.0,-432343.02,0 days 00:03:00,Sell,False
USD,2025-09-11 12:54:00,904323,Sell,CFD,Metals,XAU/USD,USD,13.0,3631.37,—,0.0,-13.0,-4762.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904753,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17159,—,0.0,-200000.0,-16548000.0,19918.89,0 days 00:11:00,Buy,False
USD,2025-09-11 12:56:00,904735,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17145,—,0.0,-100000.0,-16648000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904681,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17147,—,0.0,-100000.0,-16748000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904699,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17147,—,0.0,-100000.0,-16848000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904359,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17104,—,0.0,-100000.0,-16948000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904373,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17104,—,0.0,-100000.0,-17048000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904391,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17102,—,0.0,-100000.0,-17148000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904413,Sell,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17102,—,0.0,-300000.0,-17448000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904431,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17108,—,0.0,-100000.0,-17548000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904466,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17108,—,0.0,-100000.0,-17648000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904484,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17107,—,0.0,-100000.0,-17748000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904502,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17106,—,0.0,-100000.0,-17848000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904520,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17121,—,0.0,-100000.0,-17948000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904717,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17145,—,0.0,-100000.0,-18048000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904573,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17136,—,0.0,-100000.0,-18148000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904587,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17136,—,0.0,-100000.0,-18248000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904609,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17134,—,0.0,-100000.0,-18348000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904627,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17136,—,0.0,-100000.0,-18448000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904645,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17136,—,0.0,-100000.0,-18548000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904538,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17126,—,0.0,-100000.0,-18648000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 12:56:00,904659,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17134,—,0.0,-100000.0,-18748000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:01:00,904805,Sell,CFD,Metals,XAU/USD,USD,6.0,3630.73,—,0.0,-6.0,-4768.0,-432343.02,0 days 00:07:00,Sell,False
USD,2025-09-11 13:01:00,904819,Sell,CFD,Metals,XAU/USD,USD,10.0,3630.73,—,0.0,-10.0,-4778.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:01:00,904859,Sell,CFD,Metals,XAU/USD,USD,13.0,3633.09,—,0.0,-13.0,-4791.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:01:00,904832,Sell,CFD,Metals,XAU/USD,USD,10.0,3630.71,—,0.0,-10.0,-4801.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905425,Sell,CFD,Metals,XAU/USD,USD,6.0,3633.92,—,0.0,-6.0,-4807.0,-432343.02,0 days 00:02:00,Sell,False
USD,2025-09-11 13:03:00,905020,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17266,—,0.0,-100000.0,-18848000.0,19918.89,0 days 00:07:00,Sell,False
USD,2025-09-11 13:03:00,905001,Sell,FOREX,Forex Majors,EUR/USD,USD,483000.0,1.17264,—,0.0,-483000.0,-19331000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904983,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17266,—,0.0,-100000.0,-19431000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904965,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-19531000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904947,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17264,—,0.0,-100000.0,-19631000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904929,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17263,—,0.0,-100000.0,-19731000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904909,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17262,—,0.0,-100000.0,-19831000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904893,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17264,—,0.0,-100000.0,-19931000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,904875,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17261,—,0.0,-100000.0,-20031000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905438,Sell,CFD,Metals,XAU/USD,USD,9.0,3633.92,—,0.0,-9.0,-4816.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905128,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17259,—,0.0,-100000.0,-20131000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905493,Sell,CFD,Metals,XAU/USD,USD,6.0,3634.21,—,0.0,-6.0,-4822.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905038,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17264,—,0.0,-100000.0,-20231000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905470,Sell,CFD,Metals,XAU/USD,USD,4.0,3634.22,—,0.0,-4.0,-4826.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905226,Sell,CFD,Metals,XAU/USD,USD,20.0,3633.45,—,0.0,-20.0,-4846.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905242,Sell,CFD,Metals,XAU/USD,USD,11.0,3633.84,—,0.0,-11.0,-4857.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905258,Sell,CFD,Metals,XAU/USD,USD,11.0,3633.82,—,0.0,-11.0,-4868.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905278,Sell,CFD,Metals,XAU/USD,USD,9.0,3633.78,—,0.0,-9.0,-4877.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905398,Sell,CFD,Metals,XAU/USD,USD,7.0,3633.91,—,0.0,-7.0,-4884.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905412,Sell,CFD,Metals,XAU/USD,USD,11.0,3633.98,—,0.0,-11.0,-4895.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905484,Sell,CFD,Metals,XAU/USD,USD,6.0,3634.19,—,0.0,-6.0,-4901.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905056,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-20331000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905140,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1726,—,0.0,-100000.0,-20431000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905092,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17263,—,0.0,-100000.0,-20531000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905110,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-20631000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905074,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-20731000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905176,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17257,—,0.0,-500000.0,-21231000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:03:00,905151,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17258,—,0.0,-500000.0,-21731000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:10:00,905525,Sell,CFD,Metals,XAU/USD,USD,13.0,3636.62,—,0.0,-13.0,-4914.0,-432343.02,0 days 00:07:00,Sell,False
USD,2025-09-11 13:11:00,905543,Sell,CFD,Metals,XAU/USD,USD,20.0,3636.86,—,0.0,-20.0,-4934.0,-432343.02,0 days 00:01:00,Sell,False
USD,2025-09-11 13:23:00,905579,Sell,CFD,Metals,XAU/USD,USD,20.0,3628.74,—,0.0,-20.0,-4954.0,-432343.02,0 days 00:12:00,Sell,False
USD,2025-09-11 13:23:00,905561,Sell,CFD,Metals,XAU/USD,USD,13.0,3628.57,—,0.0,-13.0,-4967.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:41:00,905609,Sell,CFD,Metals,XAU/USD,USD,57.0,3625.26,—,0.0,-57.0,-5024.0,-432343.02,0 days 00:18:00,Sell,False
USD,2025-09-11 13:41:00,905597,Sell,CFD,Metals,XAU/USD,USD,100.0,3625.28,—,0.0,-100.0,-5124.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905789,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1736,—,0.0,-100000.0,-21831000.0,19918.89,0 days 00:39:00,Sell,False
USD,2025-09-11 13:42:00,905629,Sell,CFD,Metals,XAU/USD,USD,22.0,3626.44,—,0.0,-22.0,-5146.0,-432343.02,0 days 00:01:00,Sell,False
USD,2025-09-11 13:42:00,905643,Sell,CFD,Metals,XAU/USD,USD,33.0,3626.45,—,0.0,-33.0,-5179.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905682,Sell,CFD,Metals,XAU/USD,USD,33.0,3626.59,—,0.0,-33.0,-5212.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905718,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17367,—,0.0,-100000.0,-21931000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905736,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17364,—,0.0,-100000.0,-22031000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905754,Sell,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17363,—,0.0,-300000.0,-22331000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905801,Sell,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17359,—,0.0,-300000.0,-22631000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:42:00,905700,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17364,—,0.0,-100000.0,-22731000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:44:00,905821,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17369,—,0.0,-100000.0,-22831000.0,19918.89,0 days 00:02:00,Sell,False
USD,2025-09-11 13:44:00,905888,Sell,CFD,Metals,XAU/USD,USD,4.0,3630.33,—,0.0,-4.0,-5216.0,-432343.02,0 days 00:02:00,Sell,False
USD,2025-09-11 13:44:00,905870,Sell,CFD,Metals,XAU/USD,USD,6.0,3630.21,—,0.0,-6.0,-5222.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:44:00,905833,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17369,—,0.0,-100000.0,-22931000.0,19918.89,0 days 00:00:00,Sell,False
USD,2025-09-11 13:45:00,905906,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17321,-225,-225.0,100000.0,-22831000.0,19693.89,0 days 00:01:00,Sell,True
USD,2025-09-11 13:45:00,905924,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17321,-225,-225.0,100000.0,-22731000.0,19468.89,0 days 00:00:00,Buy,False
USD,2025-09-11 13:45:00,905942,Buy,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.17323,-913.18,-913.18,400000.0,-22331000.0,18555.71,0 days 00:00:00,Buy,False
USD,2025-09-11 13:45:00,905977,Buy,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17328,-670.48,-670.48,300000.0,-22031000.0,17885.23,0 days 00:00:00,Buy,False
USD,2025-09-11 13:45:00,905989,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17327,-436,-436.0,200000.0,-21831000.0,17449.23,0 days 00:00:00,Buy,False
USD,2025-09-11 13:51:00,906028,Sell,CFD,Metals,XAU/USD,USD,11.0,3630.75,—,0.0,-11.0,-5233.0,-432343.02,0 days 00:07:00,Sell,False
USD,2025-09-11 13:51:00,906033,Sell,CFD,Metals,XAU/USD,USD,7.0,3630.74,—,0.0,-7.0,-5240.0,-432343.02,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906226,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17381,—,0.0,-100000.0,-21931000.0,17449.23,0 days 00:11:00,Buy,False
USD,2025-09-11 13:56:00,906208,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17381,—,0.0,-100000.0,-22031000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906244,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17381,—,0.0,-100000.0,-22131000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906172,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.1738,—,0.0,-200000.0,-22331000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906154,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17381,—,0.0,-100000.0,-22431000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906136,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17381,—,0.0,-100000.0,-22531000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906186,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17381,—,0.0,-100000.0,-22631000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906116,Sell,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.17378,—,0.0,-500000.0,-23131000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906083,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1738,—,0.0,-100000.0,-23231000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 13:56:00,906065,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1738,—,0.0,-100000.0,-23331000.0,17449.23,0 days 00:00:00,Sell,False
USD,2025-09-11 14:40:00,906262,Buy,CFD,Metals,XAU/USD,USD,100.0,3630.66,"-1,131.63",-1131.63,100.0,-5140.0,-433474.65,0 days 00:49:00,Sell,False
USD,2025-09-11 14:40:00,906278,Buy,CFD,Metals,XAU/USD,USD,100.0,3630.8,"-1,016.16",-1016.16,100.0,-5040.0,-434490.81,0 days 00:00:00,Buy,False
USD,2025-09-11 14:42:00,906294,Buy,CFD,Metals,XAU/USD,USD,50.0,3630.83,-407.5,-407.5,50.0,-4990.0,-434898.31,0 days 00:02:00,Buy,False
USD,2025-09-11 14:44:00,906310,Buy,CFD,Metals,XAU/USD,USD,100.0,3628.13,-550.32,-550.32,100.0,-4890.0,-435448.63,0 days 00:02:00,Buy,False
USD,2025-09-11 14:45:00,906326,Buy,CFD,Metals,XAU/USD,USD,100.0,3627.18,-556.24,-556.24,100.0,-4790.0,-436004.87,0 days 00:01:00,Buy,False
USD,2025-09-11 14:45:00,906342,Buy,CFD,Metals,XAU/USD,USD,100.0,3627.82,-635.43,-635.43,100.0,-4690.0,-436640.3,0 days 00:00:00,Buy,False
USD,2025-09-11 14:45:00,906358,Buy,CFD,Metals,XAU/USD,USD,100.0,3628.07,-455.25,-455.25,100.0,-4590.0,-437095.55,0 days 00:00:00,Buy,False
USD,2025-09-11 14:47:00,906374,Buy,CFD,Metals,XAU/USD,USD,100.0,3628.63,-539.11,-539.11,100.0,-4490.0,-437634.66,0 days 00:02:00,Buy,False
USD,2025-09-11 14:49:00,906390,Buy,CFD,Metals,XAU/USD,USD,100.0,3629.94,-737.55,-737.55,100.0,-4390.0,-438372.21,0 days 00:02:00,Buy,False
USD,2025-09-11 15:21:00,906478,Sell,CFD,Metals,XAU/USD,USD,14.0,3636.81,—,0.0,-14.0,-4404.0,-438372.21,0 days 00:32:00,Buy,False
USD,2025-09-11 15:22:00,906511,Sell,CFD,Metals,XAU/USD,USD,21.0,3638.01,—,0.0,-21.0,-4425.0,-438372.21,0 days 00:01:00,Sell,False
USD,2025-09-11 15:35:00,906543,Sell,CFD,Metals,XAU/USD,USD,33.0,3635.89,—,0.0,-33.0,-4458.0,-438372.21,0 days 00:13:00,Sell,False
USD,2025-09-11 15:35:00,906529,Sell,CFD,Metals,XAU/USD,USD,22.0,3635.89,—,0.0,-22.0,-4480.0,-438372.21,0 days 00:00:00,Sell,False
USD,2025-09-11 15:35:00,906557,Sell,CFD,Metals,XAU/USD,USD,33.0,3635.89,—,0.0,-33.0,-4513.0,-438372.21,0 days 00:00:00,Sell,False
USD,2025-09-11 15:41:00,906595,Buy,CFD,Metals,XAU/USD,USD,100.0,3634.99,"-1,239.00",-1239.0,100.0,-4413.0,-439611.21,0 days 00:06:00,Sell,False
USD,2025-09-11 15:41:00,906583,Buy,CFD,Metals,XAU/USD,USD,100.0,3634.99,"-1,237.65",-1237.65,100.0,-4313.0,-440848.86,0 days 00:00:00,Buy,False
USD,2025-09-11 16:01:00,906641,Buy,CFD,Metals,XAU/USD,USD,100.0,3633.91,-914.4,-914.4,100.0,-4213.0,-441763.26,0 days 00:20:00,Buy,False
USD,2025-09-11 16:01:00,906625,Buy,CFD,Metals,XAU/USD,USD,100.0,3633.5,"-1,085.10",-1085.1,100.0,-4113.0,-442848.36,0 days 00:00:00,Buy,False
USD,2025-09-11 16:03:00,906657,Sell,CFD,Metals,XAU/USD,USD,9.0,3637.36,—,0.0,-9.0,-4122.0,-442848.36,0 days 00:02:00,Buy,False
USD,2025-09-11 16:08:00,906692,Sell,CFD,Metals,XAU/USD,USD,13.0,3637.94,—,0.0,-13.0,-4135.0,-442848.36,0 days 00:05:00,Sell,False
USD,2025-09-11 16:11:00,906796,Sell,CFD,Metals,XAU/USD,USD,13.0,3641.32,—,0.0,-13.0,-4148.0,-442848.36,0 days 00:03:00,Sell,False
USD,2025-09-11 16:11:00,906739,Sell,CFD,Metals,XAU/USD,USD,22.0,3641.15,—,0.0,-22.0,-4170.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:11:00,906725,Sell,CFD,Metals,XAU/USD,USD,21.0,3641.11,—,0.0,-21.0,-4191.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:14:00,906844,Sell,CFD,Metals,XAU/USD,USD,12.0,3640.17,—,0.0,-12.0,-4203.0,-442848.36,0 days 00:03:00,Sell,False
USD,2025-09-11 16:14:00,906919,Sell,CFD,Metals,XAU/USD,USD,67.0,3640.2,—,0.0,-67.0,-4270.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:14:00,906953,Sell,CFD,Metals,XAU/USD,USD,46.0,3640.15,—,0.0,-46.0,-4316.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:14:00,906828,Sell,CFD,Metals,XAU/USD,USD,55.0,3640.21,—,0.0,-55.0,-4371.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:14:00,906932,Sell,CFD,Metals,XAU/USD,USD,21.0,3640.2,—,0.0,-21.0,-4392.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:14:00,906814,Sell,CFD,Metals,XAU/USD,USD,45.0,3640.21,—,0.0,-45.0,-4437.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:15:00,906973,Sell,CFD,Metals,XAU/USD,USD,7.0,3640.89,—,0.0,-7.0,-4444.0,-442848.36,0 days 00:01:00,Sell,False
USD,2025-09-11 16:15:00,906989,Sell,CFD,Metals,XAU/USD,USD,11.0,3640.89,—,0.0,-11.0,-4455.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:19:00,907009,Buy,CFD,Metals,XAU/USD,USD,100.0,3637.43,—,0.0,100.0,-4355.0,-442848.36,0 days 00:04:00,Sell,False
USD,2025-09-11 16:19:00,907021,Buy,CFD,Metals,XAU/USD,USD,100.0,3637.43,—,0.0,100.0,-4255.0,-442848.36,0 days 00:00:00,Buy,False
USD,2025-09-11 16:21:00,907041,Sell,CFD,Metals,XAU/USD,USD,4.0,3637.0,—,0.0,-4.0,-4259.0,-442848.36,0 days 00:02:00,Buy,False
USD,2025-09-11 16:21:00,907059,Sell,CFD,Metals,XAU/USD,USD,7.0,3637.0,—,0.0,-7.0,-4266.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:21:00,907077,Sell,CFD,Metals,XAU/USD,USD,7.0,3637.0,—,0.0,-7.0,-4273.0,-442848.36,0 days 00:00:00,Sell,False
USD,2025-09-11 16:23:00,907095,Buy,CFD,Metals,XAU/USD,USD,100.0,3638.1,-932.61,-932.61,100.0,-4173.0,-443780.97,0 days 00:02:00,Sell,False
USD,2025-09-11 16:23:00,907111,Buy,CFD,Metals,XAU/USD,USD,100.0,3638.4,-375.84,-375.84,100.0,-4073.0,-444156.81,0 days 00:00:00,Buy,False
USD,2025-09-11 16:45:00,907139,Buy,CFD,Metals,XAU/USD,USD,100.0,3635.17,-129.02,-129.02,100.0,-3973.0,-444285.83,0 days 00:22:00,Buy,False
USD,2025-09-11 16:45:00,907127,Buy,CFD,Metals,XAU/USD,USD,100.0,3635.17,-77.6,-77.6,100.0,-3873.0,-444363.43,0 days 00:00:00,Buy,False
USD,2025-09-11 17:19:00,907159,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17379,-270,-270.0,100000.0,-23231000.0,17179.23,0 days 03:23:00,Sell,False
USD,2025-09-11 17:19:00,907321,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17379,-260,-260.0,100000.0,-23131000.0,16919.23,0 days 00:00:00,Buy,False
